user_id,x,y,is_representative,cluster
84,0.09614313465130886,-0.04655072401342898,0,21
86,0.12111840248427677,0.007880328982818053,0,6
87,0.0950726605656371,-0.0038893213238586385,0,21
88,-0.15705654331055777,-0.06281460662562328,0,1
90,0.08097935278562982,-0.0022682377844761644,0,21
91,-0.07747702475341496,0.08549965095966605,0,3
92,0.03928150632690533,0.0037321171926097433,0,0
93,0.06961101540525086,0.01825367176761782,0,5
95,0.11215998292130848,0.009365364887542246,0,21
96,-0.006151555250889081,0.027322346088974322,0,14
97,-0.13120907650190947,-0.0697380364698453,0,1
99,0.06483937417664534,0.013023753106568442,0,0
100,0.10709203047509698,-0.06541541034301446,0,10
101,0.15502394957837065,0.016532106348921258,0,6
102,-0.07940198268104615,-0.004012210735403451,0,7
103,0.12682867531643974,-0.005800097795349681,0,6
104,0.057320856974554524,-0.0141988448793732,0,20
105,0.09856499714014917,-4.150738952987128e-06,0,21
106,-0.13407263712335926,-0.04150759147687264,0,19
107,-0.13862711785885728,-0.02405458863393069,0,18
109,0.09223116620291548,0.061213213692922104,0,15
110,0.062147368471863515,-0.10882432726940229,0,10
111,0.0011117239924243346,-0.01624607172330285,0,9
112,0.03759452168551519,0.029064699831236752,0,4
113,0.11174329151329171,-0.03299507623477651,0,6
114,-0.010331508123276796,0.08308626111367984,0,2
115,0.10833201127185065,-0.04382710545760553,0,21
116,0.1475814155410779,-0.011369871064994978,0,21
117,0.01084773716521971,-0.03877196976835226,0,20
118,-0.02758523605378695,-0.05233297637178807,1,8
119,0.07122011420052207,-0.015530683166957715,0,0
120,0.019723270455054485,0.021171092333193555,0,15
121,0.08413793910754802,-0.009213774219979891,0,5
122,0.1364227614537203,-0.00925862107757664,0,21
123,-0.04633007447774922,0.09190377855706104,0,11
124,-0.034333484337879014,-0.13555726720550407,0,8
125,0.04391989179370991,-0.010199576448129119,0,5
126,-0.03209762740426807,0.015700950391012776,0,7
127,-0.04695598766345696,0.09290956128558703,0,13
129,0.08172824001419501,-0.050820563529631775,0,10
130,0.08377937596441522,0.015512426963337426,0,0
131,-0.10675050404549381,-0.02492577049251881,0,18
132,-0.05867304674307493,0.19214641435360552,0,17
133,-0.005937443371211066,0.02228984320552297,0,14
134,0.07177780699279589,-0.05021492143392789,0,10
135,-0.03297609482638114,-0.014499232856783761,0,7
136,-0.011875729408736971,0.07128566088088889,0,13
137,0.08129793560717673,-0.05429243385647328,0,5
138,0.0698456372573095,0.11196531544080747,0,15
139,0.01760831984907692,-0.038718276895678715,0,20
140,-0.14081062240217665,-0.08706119163811935,0,12
142,0.04915826834975171,0.03378701785794258,0,15
143,0.03391770085422654,-0.07301499785506967,0,8
146,-0.015071176810912803,-0.01961092781917765,0,7
147,0.04705974754778768,0.004536191598170612,0,20
148,-0.052926420310432765,0.10021018004059104,0,13
149,-0.22657670886759929,-0.0004055046427103491,0,19
150,-0.07451496239181797,0.08575526924619024,0,13
151,-0.02001396718289056,0.07847223754262303,0,2
152,0.00021449033411783368,0.10732722016222797,0,13
155,0.010841391181707087,-0.06332174879945708,0,8
156,0.020745455226870057,-0.09642253974835252,0,8
157,-0.03244935869739165,0.04189315629748173,0,7
159,0.00397038328735341,-0.026934128620428665,0,8
161,-0.10456718164895154,-0.11654102305636746,0,1
162,0.09501122774635623,-0.055820235629917295,0,10
163,0.04825882774183275,-0.04495198862278704,0,20
164,-0.057588890897561765,-0.04955402440806067,0,9
165,-0.007559283177235533,-0.05368815163981331,0,4
166,-0.009859336071958383,0.012943008737291173,0,4
169,-0.11443218147680496,0.15580275232219978,0,17
170,-0.12331252759955358,-0.07996278624165816,0,1
173,-0.06426827528784307,0.1581947593822461,0,17
174,0.09514758693856235,-0.024053836457408925,0,5
175,-0.10603008248695703,0.07255492383423764,0,3
176,0.04738370922418942,0.07399948444922204,0,2
177,0.03625376028813983,0.024574903756047803,0,15
178,-0.036231353520518095,0.07465940897038814,0,11
179,-0.023808896660674383,-0.017859202999640136,0,14
180,-0.006466575348252547,0.058683927449404635,0,13
181,-0.07894131120676251,-0.0385920484656313,0,18
182,0.015289540690083914,0.07396817126110358,0,2
183,-0.1566012091937265,-0.08781567735038742,0,1
184,0.10960198078921594,0.07992588341094727,0,0
185,0.22095565215882879,0.0021085253939568567,0,6
186,0.04499983067074066,0.10036132417130168,0,2
187,-0.06539735606043207,-0.02766909104980648,0,9
188,0.008967390659225692,-0.026736388618879756,0,20
189,0.038054037749419053,-0.0678462198869609,0,8
190,0.06085305031431748,0.03051591330320219,0,15
192,-0.1594260431397172,-0.011851821802007396,0,19
193,-0.040231458293662654,-0.04649971501054294,0,18
194,0.008010525675574778,0.07401192799624882,0,2
195,-0.05800838758475429,0.060167227262108415,0,3
196,-0.034684176479016816,0.00032468939973469925,0,14
198,-0.10352858455345634,0.08999150593898989,0,3
199,0.06404495870377702,0.03106107728516879,0,15
201,-0.06801952621768202,-0.07054349484868871,0,9
202,-0.12099316739833023,0.12187022210114233,0,3
203,-0.034774346486541555,-0.1322207802547419,0,8
204,-0.028030351605832816,0.060082216251707316,0,13
205,-0.11117211574670424,-0.12154199899630859,0,1
208,-0.0006233223442344805,0.005810527749019719,0,14
210,0.22122338348490458,-0.04415473573954231,0,6
211,0.15640180562317413,-0.03242429692462249,0,6
212,0.046149550970227514,0.017349595139642612,0,20
214,0.026520254045448704,0.05487735853554808,0,15
215,0.16976933926439777,-0.0031465333895096927,0,6
216,0.005017298298392253,-0.04024014515170537,0,20
218,-0.043103065788205164,0.06031000005968469,0,13
220,-0.06219561162499729,0.056034139660722834,0,7
222,0.013131414130127812,-0.015328269576621721,0,20
223,0.06088547478573797,0.04099418082155107,0,0
224,0.05866783273119719,0.08837727384938968,0,15
225,-0.0985445206340103,-0.031832200703144055,0,19
228,0.07246591524486556,-0.10881252198179568,0,10
229,0.006020561592870458,0.10065187100195577,0,13
230,-0.01474725059400721,0.05968928244890791,0,13
231,-0.0020062849892314083,0.008468355693775636,0,20
232,-0.06028105550121651,0.11188893535030833,0,13
233,-0.030354186406958018,-0.024454937895561198,0,9
234,0.059497614518523374,-0.059395011172156544,0,10
235,-0.11152723436367107,0.028766290872171738,0,18
236,-0.028015357477677458,0.016967145653026747,0,7
237,-0.017494256949753362,-0.02569766154919453,0,9
238,-0.17480795683893433,-0.2060504721421382,0,1
239,-0.05199463572275891,-0.012416855492810153,0,7
240,0.07631820592184095,-0.036804206513177264,0,5
241,0.09110371305861537,-0.015882437576902143,0,5
242,0.13516820016921416,0.019261271150856296,0,21
244,0.03768188514618143,-0.0030089576503360095,0,20
245,-0.012340706651578567,-0.04664090077818385,0,8
248,0.09741630911336892,-0.06533381634184296,0,5
249,0.059877978287197285,-0.000490971145627588,0,0
251,0.1127601008209929,-0.06422198869771974,0,10
252,0.11947249677948574,-0.038027804133699016,0,21
253,-0.1152911244651406,-0.020610186452214976,0,19
255,-0.022453866178114314,0.042356266395359166,0,14
256,0.18251889678066768,-0.04617490165832932,0,6
257,0.02372080004973863,-0.034355480427308176,0,5
258,-0.060666588593189935,-0.05790079634714296,0,9
259,0.08375924833870839,0.05019627940647435,0,0
260,0.11258352521530256,0.03454852017841434,0,0
261,0.037709601661385275,-0.0730834331114158,0,8
262,0.17560572395362706,0.03241942594706931,1,16
263,0.0356496474262055,0.1138252852419663,0,15
264,0.02259732339330659,-0.05111619284374132,0,5
265,-0.10286804442163705,0.10647097373731203,0,3
266,-0.03527936722273916,0.008361683402144536,0,7
267,0.05934098062653745,-0.04601688384871407,0,10
268,0.08156928244032045,-0.010466746199816149,0,0
270,0.016736999742082148,-0.03223620838395574,0,4
271,0.01727632320113299,-0.08202967130474759,0,8
272,-0.08564768479461758,0.017150406479575307,0,11
273,0.05448092944182387,-0.021272430939205715,0,20
274,0.0528186114751701,0.07737280937234836,0,15
275,0.09954352536508565,-0.02832320526929029,0,21
278,0.10200202991883354,-0.0070832433395477306,0,16
280,-0.12025542999578163,-0.0005447541404902005,0,19
281,-0.07208185000713795,0.11060831848719979,0,3
283,0.2046945034807388,0.012709713344459438,0,6
284,0.058551128322082875,0.01512857815567934,0,0
285,-0.07791655728816338,0.028840038582064225,0,18
286,-0.0003385441560251928,0.061031230037013634,0,13
287,0.03176462584698541,0.08372377649931237,0,2
288,0.10408079031028569,-0.02105849229602034,0,21
289,-0.056969309820984526,-0.07241174818882298,0,9
291,-0.20472721649402967,-0.0671041048419789,0,19
292,0.04992662263227348,-0.04100951109772082,0,20
293,-0.10691026618437448,-0.06351290571673955,0,1
294,-0.12784832527858206,0.016104171127547376,0,19
295,-0.14348090616990536,0.031628519492544305,0,3
296,0.09425137240023798,-0.013558047703578673,0,16
297,0.09703183811311315,0.027047334011154105,0,21
298,0.022521566003793635,-0.012342869007274526,0,20
299,-0.08501746775110798,-0.017473200025745837,0,18
300,-0.04839720077903135,0.15115856970122815,0,17
301,-0.11758728123204809,0.1642359598296085,0,17
302,-0.13589610064572152,0.06751517889090194,0,3
303,-0.06336838116518607,0.025291360999605727,0,7
305,0.04588431870884136,0.03385350737319374,0,0
306,0.11258796625380717,0.07606640734166602,0,0
307,-0.17018200879274903,-0.021801348186043703,0,19
308,-0.10444127180597693,0.06253427816455447,0,3
309,0.018171413053182785,0.07330159363263333,0,2
310,0.006593213531178294,0.007877997296723423,0,14
312,-0.11125692758433217,-0.11220307246354204,0,1
313,0.0058197427189236465,0.07991972885868169,0,15
314,-0.10111809761921507,-0.02635816619911814,0,19
316,0.15359879560221093,-0.011893930427816652,0,16
319,0.0030974634371882474,0.07932761691241456,0,2
321,0.012002183916566513,-0.06799108886576662,0,8
322,-0.03741298764006335,0.029781478953552487,0,11
323,-0.002439573981738097,-0.03320588469704111,0,14
324,0.06510683399531543,-0.011900753298008207,0,5
325,-0.05109714225940502,0.06342633908333074,0,11
326,-0.030472178415284868,0.0756692371150037,0,13
327,-0.10275911726235751,-0.012059446023448012,0,18
329,-0.03419545451768476,0.10894469497686099,0,2
330,-0.07645414934649485,-0.02839651250198724,0,18
331,-0.054607593705052186,0.02135928447471213,0,14
332,-0.053443955463308504,0.035945385350981414,0,11
333,-0.16480733434212447,-0.05417986435614498,0,19
334,-0.1747047346125777,-0.06361345225131541,0,19
335,0.04812807721648085,-0.06077303113316027,0,5
336,0.17322050161967842,-0.015135424516857714,0,6
337,0.16619161033143276,-0.0012166598206001683,0,6
338,-0.08007103165661299,0.06436810532445074,0,3
339,-0.205060539061514,-0.1510343428089643,0,1
340,-0.12706890175321958,0.07756084982288057,0,3
342,0.026369820956070506,0.043763390008674595,0,14
343,0.08020050515097149,-0.015400706942447811,0,21
344,0.17489833029617646,-0.02406843627108058,0,21
345,-0.11715844786477275,-0.07831876440695765,0,1
346,0.1446278804310091,0.002814153058249279,0,6
347,-0.07700906600181706,-0.02235241549733077,0,9
348,0.0665911179539943,-0.05690069632418236,0,5
349,-0.08321346395798156,0.15041859305825583,0,17
350,0.027870163995870615,-0.058239873281352744,0,5
351,-0.0018580329351725992,-0.04663158318311334,0,20
352,-0.014883737117169343,0.10770274968932046,0,13
354,0.06542264652605231,-0.08476152312481228,0,5
355,0.017495824107416135,0.08924465591850504,0,15
357,0.01564649970981612,0.013177049993786355,0,20
358,-0.033572109851529745,0.046991114248576285,0,13
359,0.10780215016026633,-0.05203704730110303,0,21
360,0.17428729016087283,0.03915130052431524,0,6
362,0.04148173211335922,-0.08955164849910367,0,10
363,0.0690375120764052,-0.04460770389191656,0,10
365,-0.07114325643223375,-0.014006793216878219,0,11
366,-0.046381798225205606,-0.0620605325851556,0,9
367,-0.14797085565623483,-0.0849768454836571,0,1
368,0.0782031742145479,0.033940747888487444,0,0
369,-0.04827991994465492,0.11693587646617046,0,11
370,0.09573692352176366,-0.04003862574072618,0,21
371,-0.0652500529194139,-0.01100924390276711,0,18
372,-0.014304942803284548,-0.005024485845827579,0,7
374,0.09530734063652425,-0.05027025545016029,0,5
375,0.0012439430063038402,-0.009458606858815366,0,20
376,0.053171331425867135,0.0023509124751105227,0,4
377,-0.0926513326533595,-0.007620281065811718,0,18
378,-0.08178386530626265,0.0077874250106198,0,7
379,-0.13348396633850157,-0.005538262480393284,0,19
380,0.0648512369868571,-0.02690154568971898,0,20
381,0.1230998371611812,0.020182907890647056,0,16
382,-0.09521641967235779,0.014385253082033806,0,18
385,0.00254302646718929,-0.035444492170820144,0,14
386,-0.028899348215344574,-0.046916490308734904,0,9
387,-0.046693831349595497,0.014112259004302333,0,18
388,-0.05082671868062502,-0.01866657943407468,0,7
389,0.045392596728046214,-0.01951214951396453,0,20
390,0.01856435683954291,0.006745201403125954,0,4
391,-0.07190788516944192,-0.10692847755545055,0,12
392,-0.053245302100426765,0.03252892929832672,0,7
393,-0.12216215023587286,-7.148269352581478e-05,0,19
396,-0.06461430006216998,-0.004127021593044685,0,7
397,0.0028955871581239764,-0.011576284129200684,0,20
398,-0.008476083427651568,0.047592040258557206,0,14
399,-0.00654808359008077,0.08697290517319248,0,13
400,-0.043508055285616805,-0.03308034770196128,0,9
401,0.08380607643367854,-0.021382259334169443,0,21
402,0.03256452050228492,0.023908933304028015,0,14
403,0.07357794746824474,-0.032372393536213885,0,5
404,-0.019833820230904686,0.0017757896491184522,0,7
405,-0.07001324347332746,-0.04179853825759784,0,9
406,-0.043412934539176995,-0.10473316965585845,0,8
408,-0.10456153261236022,0.04414211604054334,0,3
409,-0.0009891511613569902,0.09983591805493407,0,13
410,-0.06464160613237237,0.06226648368403295,0,11
411,-0.02909940511713029,-0.06990869752928927,0,9
412,-0.0464313429033766,-0.018247482006665476,0,14
413,0.02589435942092695,0.011267790347972508,0,20
414,-0.06344056044180105,-0.06292675784273556,0,9
415,-0.09982014594530561,-0.020871079666978747,0,18
416,0.030295064251487445,-0.0727268538896066,0,8
418,0.11874459014184499,-0.06296229875067023,0,5
419,0.10780858690874968,-0.006461005698016735,0,21
420,-0.10141117320416916,0.14449524642588732,0,17
422,0.09343946779297306,-0.03130220957111057,0,16
424,-0.08564055277294016,0.06621986177361863,0,3
425,-0.015217091475321519,0.019466731121059126,0,7
426,-0.05929420479412773,0.0913684063756601,0,13
427,0.13721906623349298,-0.037302604002185456,0,21
428,0.0006237569203698084,0.06463218899444977,0,15
429,0.035426528887098976,0.028022818304862744,0,20
430,-0.07624869390838607,0.01974656403533548,0,11
431,-0.04210414483616252,0.12299029669936716,0,13
432,-0.05412401230646643,0.04062613631559928,0,11
433,-0.11623174566488101,0.1325269644385329,0,17
434,-0.03165643111599874,0.10180569311695169,0,13
435,0.1303270475333428,-0.04360744722176771,0,5
436,0.018836624368912414,0.08393715330189108,0,2
437,0.09511736192155994,-0.05428822905404569,0,21
438,-0.1895439960973963,0.1155246950866626,0,3
439,0.06947677573462775,-0.0009805673593210166,0,21
441,0.05520788194421049,0.07088379630880988,0,2
442,-0.04187590729021827,0.05189767527623061,0,11
443,-0.01893016470059681,-0.1117060500812219,0,8
444,-0.09455627746150547,-0.1270516208331618,0,12
445,0.05790456433214827,-0.06053743836137762,0,5
446,-0.20836125551093504,-0.18449773667168018,0,1
447,-0.14063851485005013,-0.06462532411843726,0,1
449,0.0928457546659869,0.04657313161742427,0,0
450,-0.09681013533980175,-0.0775109766011883,0,12
451,-0.1376689875209685,0.005996054222036304,0,19
452,0.13194710653953168,-0.014192110300099562,0,21
453,-0.05763327921375615,0.003231517717638547,0,18
454,-0.03784611577027468,0.0036582465164132763,0,7
455,-0.16069885920856733,0.0183427786609326,0,19
456,0.08477242279787364,-0.05022690917064012,0,21
457,-0.04135484296898867,0.16622245899570193,0,17
458,0.1321951494432997,-0.07661196613138377,0,21
460,-0.026878919454363007,0.13894161835634705,0,17
461,0.027979104363321582,-0.1343334840720972,0,8
462,0.021487062824170018,-0.010482763512983573,0,20
463,-0.043777781293070535,0.06766413309350139,0,13
464,-0.08945161720873177,0.028702857617337645,0,3
465,-0.018271470751886294,-0.12889192631082777,0,8
466,-0.08447508480687034,-0.11726836641191365,0,12
467,0.006163049104651949,-0.04318484674290977,0,8
469,-0.08200352387182633,-0.12133848989980899,0,12
470,-0.027570631908737722,0.18177902675504357,0,2
471,-0.07154252890537571,-0.051994103623213,0,18
472,-0.0040375710678987094,-0.052233175808543635,0,8
473,-0.06754815349709807,0.07484168420683895,0,11
474,0.0812419185936285,-0.022452646003273503,0,21
475,0.06540399395207934,0.034539663923484364,0,15
476,0.054122124181725274,0.02721383311523031,0,15
477,0.09744281134391916,0.022207525181684108,0,16
478,-0.05923784590908278,0.017152106665060247,0,11
479,0.07289159152902736,-0.02688622403819739,0,20
480,-0.01988536171611748,-0.010459049393620676,0,14
481,0.07739593145328727,-0.007810643514974378,0,21
482,-0.027816987609784596,-0.04272739258675249,0,9
484,0.04593511288892965,0.0020655208585041622,0,20
485,-0.032809530709305354,0.05043389855140313,0,13
486,-0.11889546456661962,0.0640764165464778,0,3
487,-0.13982269210671794,0.035707805640072275,0,19
490,0.14238508136258837,0.000516130938710011,0,6
492,0.011901131126665628,-0.016878920246177535,0,20
493,-0.016341093722848872,0.028442125441084133,0,14
494,0.08693576751966459,0.08892788107923605,0,2
495,0.09952042010014542,-0.021721869167433416,0,21
496,0.06392999497515306,-0.026295397713945044,0,5
498,-0.10874043966215201,0.024621076794608954,0,18
499,0.0002845670653633655,-0.0027020696041972097,0,14
500,-0.04113687553629339,0.11641095912726651,0,13
501,0.08376114414805884,-0.060355805190134275,0,10
503,0.04014826362500702,-0.10204864113885424,0,8
504,0.03968452774409872,-0.022751136082522695,0,20
505,0.07234992392709677,0.025621647260729706,0,0
506,0.055907437202464084,-0.052504385874150274,0,5
507,-0.1288785960179546,-0.006222768595780396,0,18
508,0.06588351378731386,-2.758289320234162e-05,0,0
509,0.08057234712915952,0.11371161389957632,0,15
510,0.12957167681434437,-0.06964224498835839,0,16
512,0.1104856466200578,-0.07340243866430213,0,10
513,-0.005651540380399561,0.042512725178146867,0,13
514,0.04018587247789713,0.08718495284018335,0,15
515,-0.08034124000534819,-0.04543436009548797,0,9
516,0.10523354881987629,-0.07008111321605431,0,10
517,-0.08560754700299676,0.0016377913461371539,0,7
518,-0.07323553216067553,-0.05240907654360883,0,9
519,-0.024042359723440612,-0.03588214597001529,0,9
520,-0.008584190480819343,0.07890161307424262,0,2
521,0.0322150330394957,-0.10809095696084343,0,8
522,0.03461629443516297,0.007911609309993076,0,4
523,0.05835550313714817,-0.0384259393425844,0,5
524,-0.09936166228617553,0.05416577292654888,0,3
525,-0.10994868070452352,-0.029444198486993402,0,18
526,0.05587246191964524,-0.05840160950663759,0,5
527,-0.1284464854424723,0.07370754588595908,0,3
528,-0.031403797962230466,0.04721580449595106,0,11
529,-0.0369057278200747,0.06969610026092235,0,11
530,-0.09506684066413297,-0.008874260364769848,0,18
531,-0.043764319551526557,0.09132351475849293,0,11
532,0.045958926937627494,-0.06849974972364607,0,10
533,0.009003594740729233,-0.009659489807321923,0,4
534,-0.021552044308710102,-0.12430486518735671,0,8
536,-0.09309686854250802,-0.013675888241087996,0,7
537,-0.06786702883153488,-0.07316341740574997,0,8
538,0.06995185640033663,-0.08171083367019852,0,10
539,0.13628565757078848,-0.007854170849731714,0,16
541,0.03298323873961731,0.07257784417967558,0,15
542,0.02458913216442046,0.015024657523128945,0,20
543,0.018643582526718973,0.015479825227278957,0,14
544,0.036210758306643547,0.03199870052229944,0,15
546,-0.03531771600999552,0.07543848981578588,0,13
547,0.14364709682604415,-0.023932355654382544,0,21
548,-0.019415099171319658,-0.02143488248133664,0,4
549,-0.18546374851565248,0.12666393958887837,0,3
550,-0.03278291587501543,0.09744408459399495,0,13
551,-0.06748663241202632,0.016575932965406322,0,14
552,0.20268647412678642,-0.022410300450783883,0,6
553,-0.07714080987516762,0.15768282003125464,0,17
554,-0.01956137346241008,-0.03474869543328731,0,8
555,-0.05487778501844362,0.014917343213339868,0,7
556,0.027768363269279867,0.031473293852172554,0,0
557,0.08116214361873249,-0.016383764840866993,0,5
558,-0.045101394063092305,-0.08754722276048274,0,8
560,0.0581486536383432,-0.02302601182977535,0,5
561,0.012517471209857389,-0.022665818698634977,0,5
562,0.1216823387471773,-0.040238250963622435,0,21
563,0.03802461773157777,0.035866990282048865,0,0
564,-0.07293372062923137,0.03395346251694305,0,7
566,0.037016584600599124,0.07807935030599468,0,2
567,0.20147910591742185,0.026820708877000568,0,16
568,0.10532334453509522,-0.06554089520734918,0,10
569,0.15575632499908368,0.10319269043772614,0,0
570,0.1017134364264469,-0.004124385544024686,0,21
571,0.10436775636201609,-0.024996397781461614,0,5
573,-0.006521211063776836,-0.018368343128913455,0,14
575,-0.08966227148382341,-0.0010405686185106593,0,18
576,0.07370041699596863,-0.05334906799067589,0,10
577,0.04371849281101091,0.07789639322115068,0,15
578,0.019890380174877192,0.004678022396460609,0,20
579,0.07208579427867615,0.039349541708140076,0,15
580,0.1280713730767486,-0.04805376116494498,0,6
581,0.0645703212226973,0.0406890894372859,0,0
582,0.039196211950151987,-0.04619026888551733,0,5
583,0.05137436791230867,0.06406755086109743,0,15
584,0.02986045893682784,0.00829624855432644,0,20
585,-0.00892242228959329,0.04844451274749951,0,2
586,0.013558755235462232,-0.011711884311103727,0,14
587,0.0022295403708383183,0.16119266033852586,0,13
588,-0.12745987565907924,0.08800140754470204,0,3
589,-0.011408133903237857,0.03040806123258796,0,7
590,-0.1002036241288476,0.01332151834620007,0,7
591,-0.027266505549748722,-0.027409165283356015,0,9
593,-0.08322634194476035,-0.010823570963361133,0,7
594,-0.15075482287003059,0.16858112092818595,0,17
595,0.05588656603769218,-0.030108119913226043,0,5
597,0.0023380286778406636,-0.03324358710467711,0,8
601,0.049779812220031895,0.062371652226297404,0,15
602,0.10978755003743983,0.020593624560767063,0,0
603,0.08417416184174747,-0.075157835134918,0,10
604,0.004763954422259476,-0.025909885869254926,0,20
605,0.08735982311691132,-0.03572700901705973,0,5
606,0.12220690180993754,0.15560048891435518,0,2
608,0.05536594519682816,-0.09668298501220302,0,10
609,-0.0057883230144201905,-0.016925179721603383,0,14
610,0.047850797251940906,-0.049963897183627135,0,5
611,0.07638840483340652,0.023135470485366568,0,0
612,0.05298135838098095,0.006274934719196013,0,20
613,0.0286385928968926,-0.07640819893177232,0,8
614,0.06181357848433148,0.12051937231146868,0,2
615,-0.05379788197917411,-0.08212466297153144,0,9
616,0.01485597480618012,0.020080199174253032,0,20
620,0.04378631002179959,0.07232041720484338,0,15
621,0.04305699940062399,-0.023534366531657535,0,20
622,-0.09917221832586336,-0.05411617321273941,0,19
623,-0.029211549302658835,0.08003189980706309,0,13
624,-0.0848211793366187,-0.06618359010592731,0,18
625,-0.1547524924613657,-0.09119425762226918,0,1
626,0.09936361921068924,-0.014700699101656271,0,21
628,0.014468300779438281,0.01641116414835038,0,4
629,0.13326290600258847,0.05910324134398295,0,16
630,-0.16284485178491176,0.030546561453428996,0,19
631,0.10116284516978734,0.05800460353738005,0,0
632,0.21567596182383686,0.0007907216041916822,0,16
633,-0.08549975204718611,-0.004530135973131638,0,18
634,0.0442180433854447,0.13051334737199208,0,2
635,-0.1479831250681144,-0.029955255790532678,0,19
636,0.1875589508060411,-0.0017817597717989268,0,6
637,-0.04004597817859616,-0.01231817446003276,0,7
638,0.045702227669695804,0.03664976408933164,0,0
639,-0.0663646326657628,0.06938820805083168,0,13
641,0.011714190764972075,0.02256089086439396,0,4
642,0.06515293148666434,-0.07636671481610692,0,5
644,-0.047175292076636226,0.06818956798923759,0,13
645,-0.11483941645639047,-0.08974900016868634,0,1
646,0.005153308768735256,-0.03665358029365246,0,20
647,0.10964532848010913,-0.019839058558775456,0,21
648,-0.0623679767748481,-0.05309110994904378,0,9
649,0.025946022731282888,-0.07413646628680629,0,8
650,0.0825516877443913,-0.04850738846018724,0,21
651,-0.04979508978392029,0.10017921377180171,0,13
652,0.050871790404296666,-0.061430840362566325,0,5
654,0.10248992325036252,0.025559091165033694,0,0
655,-0.2026839514877304,-0.07149439718803387,0,19
656,-0.08021529862594586,-0.06435879616220863,0,12
657,-0.052223036976104406,-0.01748663807331549,0,18
658,-0.10896605171653738,0.11358979378303831,0,3
659,-0.0043323601001633814,-0.042284554435064056,0,8
660,0.05927458482237276,0.018868413398221113,0,0
661,-0.09756220708203324,-0.010995579174022553,0,18
662,0.14088847314599326,0.016251319184355757,0,6
663,0.13352148181985965,0.009218942458121552,0,21
